1.889929955966012,1.889929955966012,
1.8667300506568352,1.8667300506568352,
1.8175925410683051,1.8175925410683051,
1.8395787858042203,1.8395787858042203,
1.8062017408539628,1.8062017408539628,
1.778195352989607,1.778195352989607,
1.734065289702952,1.734065289702952,
1.76630327766886,1.76630327766886,
1.8368511912429941,1.8368511912429941,
1.7684646501318317,1.7684646501318317,
1.660816201288617,1.660816201288617,
1.4725171841488431,1.4725171841488431,
1.3600590369511587,1.3600590369511587,
1.3048555618553195,1.3048555618553195,
1.2946599617160222,1.2946599617160222,
1.3720855824023235,1.3720855824023235,
1.530574918239409,1.530574918239409,
1.5692636828740496,1.5692636828740496,
1.6067603325702446,1.6067603325702446,
1.626834291213231,1.626834291213231,
1.6858894718526365,1.6858894718526365,
1.6747592924191839,1.6747592924191839,
1.6165867517819477,1.6165867517819477,
0.9484429226793658,0.9484429226793658,
0.9887946502494458,0.9887946502494458,
0.9157116443206128,0.9157116443206128,
0.9219109356939503,0.9219109356939503,
0.9064919915029899,0.9064919915029899,
0.9188943086747461,0.9188943086747461,
1.0353633551502752,1.0353633551502752,
1.1468014420553678,1.1468014420553678,
1.2612233278351055,1.2612233278351055,
1.5148760738668918,1.5148760738668918,
1.4274769595951509,1.4274769595951509,
1.4235978106661982,1.4235978106661982,
1.4082812591561509,1.4082812591561509,
1.4795581873069588,1.4795581873069588,
1.6266509346449585,1.6266509346449585,
2.0769318197424376,2.0769318197424376,
1.967117066642647,1.967117066642647,
1.8323041339486048,1.8323041339486048,
1.7682097966210133,1.7682097966210133,
1.8556529511883655,1.8556529511883655,
1.8968899629858318,1.8968899629858318,
1.9213157693829443,1.9213157693829443,
1.788065529309745,1.788065529309745,
1.7682095740918853,1.7682095740918853,
1.8236289054640014,1.8236289054640014,
2.0418520376708593,2.0418520376708593,
1.8421031579234324,1.8421031579234324,
1.6482223812473142,1.6482223812473142,
1.666625293832812,1.666625293832812,
1.672792602976326,1.672792602976326,
1.5542141104036635,1.5542141104036635,
1.4614178763910428,1.4614178763910428,
1.4510120684243772,1.4510120684243772,
1.5238417941447677,1.5238417941447677,
1.1499352486738816,1.1499352486738816,
