1.720800185001036,1.720800185001036,
1.5556666672989303,1.5556666672989303,
1.393852067980637,1.393852067980637,
1.2205545685761447,1.2205545685761447,
1.2511251932508411,1.2511251932508411,
2.445141900203078,2.445141900203078,
2.5214100372100723,2.5214100372100723,
2.286057246651905,2.286057246651905,
1.9355487946803338,1.9355487946803338,
1.8451471675412527,1.8451471675412527,
1.8888347922593818,1.8888347922593818,
2.1829762359934266,2.1829762359934266,
1.9815578179150513,1.9815578179150513,
1.7074878360095171,1.7074878360095171,
1.485765668926906,1.485765668926906,
1.3352717526375328,1.3352717526375328,
1.2622114549288943,1.2622114549288943,
1.2721041482990554,1.2721041482990554,
1.2435499200134794,1.2435499200134794,
1.1976500687430214,1.1976500687430214,
1.209553368341592,1.209553368341592,
1.211404233692925,1.211404233692925,
1.0753470655426054,1.0753470655426054,
1.018164252204938,1.018164252204938,
1.02250301855362,1.02250301855362,
1.1306225114468558,1.1306225114468558,
1.2539134413855821,1.2539134413855821,
1.2641091662518202,1.2641091662518202,
1.3581986830889523,1.3581986830889523,
1.5580541747634986,1.5580541747634986,
1.4237602013193498,1.4237602013193498,
1.4685222637446813,1.4685222637446813,
1.5316448926722273,1.5316448926722273,
1.3143936640788985,1.3143936640788985,
1.098677462240174,1.098677462240174,
1.1293987535630712,1.1293987535630712,
1.2514898267030494,1.2514898267030494,
1.3125552329284487,1.3125552329284487,
1.1765284972639782,1.1765284972639782,
0.9889016799965868,0.9889016799965868,
1.0134883948070903,1.0134883948070903,
1.5897089720923114,1.5897089720923114,
1.9428275683375364,1.9428275683375364,
1.8666787851863722,1.8666787851863722,
1.9381501423489347,1.9381501423489347,
1.9544229794685046,1.9544229794685046,
1.982446693141286,1.982446693141286,
2.242734170037962,2.242734170037962,
2.216963634458075,2.216963634458075,
2.134632412812951,2.134632412812951,
2.1149227003408333,2.1149227003408333,
1.9852555045257985,1.9852555045257985,
1.7514936667369736,1.7514936667369736,
1.5756879137516702,1.5756879137516702,
1.4814084029711467,1.4814084029711467,
1.4809388250753863,1.4809388250753863,
1.5264137470021506,1.5264137470021506,
1.840853224669595,1.840853224669595,
2.092849739152737,2.092849739152737,
2.149267331101584,2.149267331101584,
2.024818346454708,2.024818346454708,
1.6656674679848238,1.6656674679848238,
1.50141542444287,1.50141542444287,
1.4031397882396512,1.4031397882396512,
1.388896081078347,1.388896081078347,
1.4514708373584915,1.4514708373584915,
1.1499352486738816,1.1499352486738816,
